farmer_id,farm_id,farm_type,size_ha,disposition,age,inherited,succession_stage,loan_principal,loan_rate,current_debt,debt_payments,debt_maturity,debt_free,debt_service_ratio,n_holdings,n_local_links,n_catchment_links,Build_Wetland,Clean_Races,Farm_Plan,Riparian_Planting,x,y
27512,29005,Dairy,128,pro_environmental,48,TRUE,1,5760,3,5760,387,0,FALSE,0.001,2,16,8,2,0,0,2,56,163
27513,30173,Dairy,80,for_profit,49,FALSE,3,563713,3,563713,37890,5,FALSE,0.39,2,9,11,0,1,1,0,69,105
27514,29809,Forest,32,pro_environmental,49,FALSE,4,294231,3,236095.88397648753,19777,10,FALSE,0.439,1,11,13,0,0,0,0,103,255
27515,30576,Dairy,176,for_profit,55,TRUE,2,320,3,320,22,0,FALSE,0,3,9,12,3,0,2,0,89,117
27516,28824,Dairy,144,for_profit,81,FALSE,2,7200,3,2216.3634660506546,484,20,FALSE,0.001,1,15,9,1,0,1,1,138,86
27517,29307,Dairy,64,for_profit,67,TRUE,2,0,0,0,0,21,TRUE,0,2,13,12,0,0,0,2,87,110
27518,29609,Dairy,96,pro_environmental,67,TRUE,2,595,3,595,130,15,FALSE,0.001,4,15,11,4,1,1,0,122,89
27519,30498,Dairy,64,pro_environmental,53,TRUE,3,640,3,640,43,0,FALSE,0,2,11,12,0,2,0,0,70,159
27520,29954,Dairy,160,pro_environmental,43,TRUE,2,6528,3,6528,439,0,FALSE,0,2,16,11,2,0,2,2,85,177
27521,29571,Forest,144,for_profit,42,FALSE,3,227501,3,227501,15292,5,FALSE,0.534,1,11,9,0,0,0,0,59,262
27522,30228,Dairy,64,pro_environmental,74,FALSE,2,1920,3,1920,129,0,FALSE,0,1,13,12,1,0,0,0,80,257
27523,29797,Dairy,176,pro_environmental,59,TRUE,3,1920,3,1920,129,5,FALSE,0.001,3,13,15,0,2,3,0,127,222
27524,28876,Forest,48,for_profit,59,TRUE,3,0,0,0,0,21,TRUE,0,1,10,10,0,0,0,0,55,183
27525,29868,Dairy,112,pro_environmental,47,FALSE,3,1564026,3,1255000.6662527397,105127,10,FALSE,0.615,1,10,13,0,0,0,0,25,277
27526,30526,Dairy,160,pro_environmental,32,TRUE,3,384,3,384,26,5,FALSE,0,3,10,8,0,3,3,0,107,249
27527,30523,Forest,192,for_profit,74,TRUE,1,0,0,0,0,21,TRUE,0,3,10,15,0,0,0,0,118,228
27528,30409,Forest,112,for_profit,63,FALSE,1,0,0,0,0,21,TRUE,0,1,8,15,0,0,0,0,82,102
27529,30006,Dairy,32,pro_environmental,61,FALSE,2,466717,3,374501.5402247021,31371,10,FALSE,0.56,2,10,13,2,1,0,0,84,174
27530,29211,Dairy,80,for_profit,62,FALSE,2,0,0,0,0,21,TRUE,0,2,13,15,1,0,0,0,120,42
27531,30542,SNB,240,for_profit,84,FALSE,2,5442,3,4366.751975828669,456,10,FALSE,0.004,5,14,15,1,0,0,3,126,108
27532,29130,Dairy,80,for_profit,43,TRUE,2,480,3,480,32,5,FALSE,0,2,16,14,2,0,0,2,132,84
27533,29840,Dairy,224,for_profit,70,TRUE,2,1920,3,1920,129,0,FALSE,0,2,10,15,1,2,0,2,91,225
27534,29925,SNB,176,pro_environmental,83,TRUE,3,0,0,0,0,21,TRUE,0,1,11,10,0,0,0,0,38,230
27535,30129,Dairy,112,for_profit,43,FALSE,4,409311,3,328438.00403866376,34287,10,FALSE,0.14,3,13,13,1,0,3,0,115,88
27536,30272,Dairy,48,for_profit,69,TRUE,4,0,0,0,0,21,TRUE,0,1,18,10,0,1,0,0,77,257
27537,28872,Dairy,128,for_profit,53,FALSE,2,1142562,3,655103.4839586928,76798,15,FALSE,0.305,1,11,17,0,0,1,0,123,231
27538,29380,Dairy,64,for_profit,69,FALSE,3,450060,3,450060,52761,15,FALSE,0.519,3,11,17,0,0,0,2,58,185
27539,29403,Dairy,128,pro_environmental,67,TRUE,5,1785,3,1785,390,15,FALSE,0.001,1,10,10,1,0,1,0,127,123
27540,29850,Dairy,80,for_profit,62,FALSE,2,833509,3,668821.5862956593,56025,10,FALSE,0.432,2,8,10,1,0,1,2,58,239
27541,29633,SNB,160,for_profit,46,TRUE,2,5854,3,5854,686,10,FALSE,0.013,6,15,10,6,0,6,5,127,50
27542,29799,SNB,192,for_profit,54,TRUE,2,0,0,0,0,21,TRUE,0,2,16,11,0,0,1,0,51,122
27543,30030,Dairy,80,for_profit,44,TRUE,2,1600,3,1600,108,5,FALSE,0.001,3,14,12,3,3,0,3,134,83
27544,29650,Dairy,192,for_profit,61,FALSE,2,467927,3,268292.3184372833,54855,15,FALSE,0.101,4,14,12,0,0,3,3,126,81
27545,30058,SNB,160,for_profit,55,TRUE,2,0,0,0,0,21,TRUE,0,2,16,16,2,0,0,2,20,281
27546,29087,Dairy,160,for_profit,48,FALSE,4,1836483,3,1836483,123441,5,FALSE,0.684,1,16,11,0,1,1,0,53,215
27547,29412,SNB,256,for_profit,63,TRUE,2,480,3,480,32,0,FALSE,0,6,7,11,4,1,6,0,101,92
27548,29527,SNB,336,for_profit,60,FALSE,2,244642,3,244642,20493,10,FALSE,0.355,2,13,13,0,0,2,2,33,241
27549,30265,Dairy,48,for_profit,48,FALSE,3,257447,3,257447,17304,5,FALSE,0.242,1,12,15,0,0,0,1,114,114
27550,29023,SNB,128,for_profit,34,TRUE,2,144767,3,83004.13112132915,9731,15,FALSE,0.202,1,13,10,0,0,0,0,47,229
27551,29714,Dairy,80,for_profit,52,FALSE,4,1104213,3,1104213,74220,5,FALSE,0.668,3,12,10,2,0,0,0,71,173
27552,28748,Dairy,64,for_profit,77,TRUE,1,192,3,192,13,5,FALSE,0,2,15,11,2,0,2,0,146,214
27553,29232,SNB,128,pro_environmental,71,FALSE,1,22730,3,22730,1904,5,FALSE,0.05,1,9,11,1,1,0,1,42,137
27554,30175,Forest,32,for_profit,65,TRUE,3,0,0,0,0,21,TRUE,0,1,17,10,0,0,0,0,100,248
27555,29102,Dairy,48,for_profit,39,TRUE,3,222689,3,222689,48625,20,FALSE,0.244,2,10,11,0,0,1,1,120,67
27556,28948,Forest,128,for_profit,64,TRUE,5,0,0,0,0,21,TRUE,0,1,9,11,0,0,0,0,57,246
27557,30088,Forest,112,for_profit,62,FALSE,4,332834,3,267071.57793512667,22372,10,FALSE,0.227,3,12,9,0,0,0,0,87,235
27558,29679,Dairy,112,for_profit,66,TRUE,2,4942,3,3965.5435987771557,414,10,FALSE,0.002,1,13,12,0,0,1,1,115,46
27559,29094,Dairy,448,pro_environmental,60,FALSE,5,3037542,3,3037542,204171,5,FALSE,0.387,7,12,10,6,2,0,4,101,76
27560,30072,Dairy,64,for_profit,74,TRUE,2,0,0,0,0,21,TRUE,0,1,13,12,0,1,0,0,74,142
27561,29344,Dairy,64,for_profit,67,TRUE,3,2455,3,2455,288,10,FALSE,0.001,2,12,15,2,2,2,0,73,165
27562,29559,Forest,96,for_profit,54,TRUE,4,0,0,0,0,21,TRUE,0,1,12,11,0,0,0,0,99,200
27563,29006,Dairy,160,for_profit,79,FALSE,2,576,3,576,39,0,FALSE,0,2,11,13,0,0,1,0,121,121
27564,29506,SNB,32,for_profit,62,TRUE,3,45733,3,45733,5361,15,FALSE,0.483,1,11,15,1,0,0,1,79,230
27565,29529,Forest,80,for_profit,80,TRUE,1,0,0,0,0,21,TRUE,0,1,16,11,0,0,0,0,50,264
27566,30519,SNB,192,for_profit,78,TRUE,1,448,3,448,30,5,FALSE,0.001,3,9,12,0,0,2,0,142,200
27567,29297,SNB,160,for_profit,77,TRUE,2,4800,3,4800,323,0,FALSE,0,4,8,10,0,0,1,4,15,323
27568,29370,Forest,48,for_profit,54,TRUE,2,0,0,0,0,21,TRUE,0,1,7,10,0,0,0,0,41,272
27569,28777,Forest,64,pro_environmental,58,FALSE,4,259579,3,259579,17448,5,FALSE,0.404,2,14,9,0,0,0,0,138,89
27570,29209,Dairy,48,for_profit,83,TRUE,2,192,3,192,13,5,FALSE,0,1,11,14,1,1,1,0,123,169
27571,30456,SNB,384,for_profit,61,FALSE,4,1065535,3,1065535,71621,5,FALSE,0.338,4,9,10,0,0,1,2,22,255
27572,29806,Dairy,80,for_profit,73,FALSE,1,577,3,330.8308085199453,48,15,FALSE,0,3,14,12,2,3,3,0,135,63
27573,30504,Dairy,176,for_profit,58,FALSE,3,2244535,3,1801052.489170636,150868,10,FALSE,0.462,1,12,10,0,1,0,0,67,161
27574,29815,Dairy,96,for_profit,56,TRUE,2,4148,3,1276.871619052516,347,20,FALSE,0.001,1,13,12,0,1,1,0,90,237
27575,29044,Dairy,304,for_profit,64,TRUE,3,7958,3,7958,933,10,FALSE,0.001,5,12,11,0,5,5,4,91,74
27576,29299,Dairy,64,for_profit,60,FALSE,2,576893,3,576893,67629,15,FALSE,0.459,1,14,11,0,1,0,0,59,198
27577,29298,Dairy,80,pro_environmental,73,TRUE,2,2643,3,813.5900889960946,577,20,FALSE,0.001,2,16,17,2,1,2,0,116,146
27578,30120,SNB,80,for_profit,69,FALSE,2,65294,3,37437.20417937835,5469,15,FALSE,0.158,1,10,8,1,0,1,0,61,264
27579,30534,Dairy,64,pro_environmental,76,TRUE,3,0,0,0,0,21,TRUE,0,1,13,9,0,0,0,0,98,122
27580,29167,Dairy,160,for_profit,54,FALSE,4,967701,3,967701,65045,5,FALSE,0.332,1,15,11,1,1,1,0,80,262
27581,29261,Dairy,64,for_profit,55,FALSE,2,201547,3,161724.68953920263,16883,10,FALSE,0.15,1,9,11,1,1,1,0,137,200
27582,28847,Forest,64,for_profit,62,FALSE,1,280843,3,161025.15902455285,18877,15,FALSE,0.364,1,13,13,0,0,0,0,103,164
27583,29741,Dairy,112,for_profit,56,FALSE,1,1576,3,1576,344,15,FALSE,0.001,3,7,9,0,2,2,2,139,97
27584,28988,Dairy,176,for_profit,51,TRUE,2,448,3,256.86690158914297,30,15,FALSE,0,2,9,14,0,0,1,1,85,206
27585,28913,Crop,96,for_profit,63,TRUE,2,3200,3,3200,215,5,FALSE,0.002,2,15,13,2,0,0,2,66,190
27586,29887,Forest,64,for_profit,72,TRUE,3,0,0,0,0,21,TRUE,0,3,17,18,1,0,0,0,128,125
27587,29931,Forest,64,for_profit,41,TRUE,5,0,0,0,0,21,TRUE,0,1,13,10,0,0,0,0,86,208
27588,29364,Dairy,48,pro_environmental,60,FALSE,3,224588,3,180213.17397049046,15096,10,FALSE,0.206,1,12,13,1,1,1,0,107,92
27589,29387,Dairy,48,for_profit,64,TRUE,3,395945,3,121883.06007853146,26614,20,FALSE,0.136,2,17,14,0,2,0,0,109,119
27590,29427,Dairy,80,for_profit,58,FALSE,1,2880,3,2880,194,0,FALSE,0.158,2,13,10,1,2,0,2,108,78
27591,28754,Dairy,192,for_profit,49,FALSE,3,571274,3,571274,66971,10,FALSE,0.223,7,12,9,6,0,5,4,103,123
27592,29727,Dairy,80,for_profit,79,FALSE,2,2400,3,2400,161,0,FALSE,0.167,2,11,9,2,0,0,1,79,127
27593,29643,Dairy,80,for_profit,59,TRUE,2,0,0,0,0,21,TRUE,0,1,14,15,1,1,1,1,42,269
27594,30260,Dairy,64,for_profit,77,FALSE,1,1440,3,1440,97,0,FALSE,0,2,13,14,2,0,2,0,55,151
27595,29379,Dairy,128,for_profit,56,TRUE,2,287,3,88.34671038285249,63,20,FALSE,0,4,16,16,3,0,3,0,99,77
27596,29114,Dairy,80,for_profit,69,TRUE,2,1730,3,1730,145,5,FALSE,0.001,2,11,13,2,2,0,2,111,98
27597,29168,SNB,208,for_profit,65,TRUE,2,5177,3,5177,434,5,FALSE,0.004,3,11,11,3,0,0,3,10,285
27598,29463,Dairy,112,for_profit,66,TRUE,1,3360,3,3360,226,5,FALSE,0.002,1,12,10,1,0,0,0,65,252
27599,29116,Dairy,80,for_profit,41,TRUE,3,2671,3,1531.4542280013413,224,15,FALSE,0.001,2,13,9,0,2,2,0,93,268
27600,30037,Dairy,64,pro_environmental,46,FALSE,3,706731,3,706731,47503,5,FALSE,0.618,2,13,14,2,0,2,2,149,229
27601,29139,Dairy,128,for_profit,65,TRUE,2,512,3,410.83737810074945,34,10,FALSE,0,1,11,11,1,1,1,1,62,198
27602,29275,Forest,96,for_profit,64,FALSE,3,0,0,0,0,21,TRUE,0,1,14,16,0,0,0,0,96,100
27603,29705,Dairy,80,for_profit,56,FALSE,3,88880,3,88880,19407,15,FALSE,0.101,2,12,10,2,0,2,2,117,60
27604,30342,Crop,128,for_profit,60,FALSE,2,746669,3,599139.7153693525,50188,10,FALSE,0.215,1,8,12,1,0,0,0,93,221
27605,29661,Dairy,80,for_profit,37,FALSE,5,803464,3,803464,54005,5,FALSE,0.515,3,11,15,0,0,0,3,118,57
27606,29927,Dairy,96,for_profit,57,TRUE,3,0,0,0,0,21,TRUE,0,2,12,11,2,0,0,0,50,240
27607,29127,Dairy,208,for_profit,83,TRUE,1,2897,3,2897,243,5,FALSE,0,4,10,13,4,0,0,4,134,104
27608,30536,Crop,32,for_profit,59,FALSE,3,52953,3,16300.429808025045,11563,20,FALSE,0.022,1,14,12,1,0,0,0,85,186
27609,28912,Dairy,144,for_profit,68,TRUE,3,480,3,480,32,5,FALSE,0,4,10,9,3,4,0,0,106,108
27610,29775,SNB,80,for_profit,66,FALSE,3,194028,3,194028,13042,5,FALSE,0.396,2,15,12,0,0,0,1,131,85
27611,29481,SNB,80,for_profit,79,FALSE,2,0,0,0,0,21,TRUE,0,1,8,11,0,0,0,0,95,279
27612,29369,Dairy,112,pro_environmental,50,FALSE,2,846229,3,846229,56880,5,FALSE,0.428,3,12,10,0,0,0,2,121,125
27613,29390,Dairy,128,for_profit,63,FALSE,2,918716,3,737193.1106625159,61752,10,FALSE,0.316,1,16,10,0,0,0,0,96,137
27614,29779,Forest,80,for_profit,77,TRUE,4,0,0,0,0,21,TRUE,0,2,12,12,0,0,0,1,104,157
27615,29939,Forest,160,for_profit,56,TRUE,4,2400,3,2400,161,0,FALSE,0,2,13,13,0,0,0,1,103,118
27616,29898,Dairy,192,for_profit,41,TRUE,3,0,0,0,0,21,TRUE,0,1,13,16,0,0,0,0,98,180
27617,29548,Crop,128,for_profit,49,TRUE,5,-111888,3,-89780.8057830794,-7521,10,FALSE,-0.036,2,12,12,2,0,1,0,109,67
27618,28761,Dairy,80,pro_environmental,82,TRUE,1,297,3,297,35,10,FALSE,0,2,14,12,0,2,2,2,65,165
27619,30300,Dairy,80,for_profit,37,FALSE,2,1012451,3,1012451,68053,5,FALSE,0.644,1,13,12,0,0,1,0,94,182
27620,29660,Forest,128,for_profit,72,FALSE,3,231611,3,132797.32130348883,15568,15,FALSE,0.152,1,14,10,0,0,0,0,57,257
27621,28780,Dairy,48,for_profit,62,FALSE,2,145397,3,44757.30539907876,17045,20,FALSE,0.046,2,8,8,0,2,0,2,111,144
27622,29791,Forest,240,for_profit,69,FALSE,2,5632,3,5632,660,10,FALSE,0.001,2,14,15,1,0,0,1,132,125
27623,29970,Forest,80,for_profit,47,TRUE,5,0,0,0,0,21,TRUE,0,1,12,11,0,0,0,0,78,250
27624,28812,Dairy,176,for_profit,50,TRUE,3,640,3,640,43,0,FALSE,0.22,3,11,6,0,2,0,2,88,157
27625,29046,Dairy,96,pro_environmental,64,FALSE,2,839706,3,481456.8715754752,56441,15,FALSE,0.275,1,13,12,0,0,0,0,52,268
27626,29649,Forest,592,for_profit,64,FALSE,2,2415367,3,1938130.9481075641,162351,10,FALSE,0.635,3,11,15,0,0,0,0,104,233
27627,30336,Dairy,48,for_profit,52,TRUE,2,1568,3,899.0341555620004,184,15,FALSE,0.001,1,12,10,1,0,1,1,71,174
27628,29441,Dairy,160,for_profit,55,TRUE,1,3840,3,3840,258,0,FALSE,0,3,13,14,3,3,0,3,59,119
27629,28798,Forest,64,pro_environmental,73,TRUE,2,0,0,0,0,21,TRUE,0,2,13,19,0,0,0,0,91,132
27630,29420,SNB,80,for_profit,77,FALSE,1,0,0,0,0,21,TRUE,0,1,7,13,0,0,0,0,53,127
27631,30210,Dairy,48,for_profit,56,TRUE,3,0,0,0,0,21,TRUE,0,3,15,11,3,0,0,3,76,192
27632,29196,Dairy,112,pro_environmental,70,TRUE,1,6995,3,2153.2586729200457,1527,20,FALSE,0.001,1,10,17,0,1,0,1,82,270
27633,29099,Dairy,112,for_profit,66,TRUE,2,3446,3,1975.8110332057738,404,15,FALSE,0.001,3,11,12,3,3,0,1,57,182
27634,29581,Dairy,240,for_profit,48,TRUE,2,800,3,800,54,5,FALSE,0,2,15,15,0,0,1,1,23,265
27635,29317,Dairy,128,for_profit,58,TRUE,4,0,0,0,0,21,TRUE,0,2,12,12,2,2,2,0,57,212
27636,30244,Dairy,96,for_profit,54,TRUE,5,1324931,3,1063146.8324304768,89056,10,FALSE,0.608,1,15,16,1,0,0,0,88,138
27637,28905,Dairy,224,for_profit,48,TRUE,3,1544,3,1544,337,15,FALSE,0,4,15,15,2,4,4,0,89,86
27638,29152,Dairy,64,for_profit,58,FALSE,3,249225,3,199982.3155413267,16752,10,FALSE,0.18,3,14,13,3,3,2,0,134,109
27639,30271,SNB,256,for_profit,54,TRUE,2,3840,3,1182.060515227016,258,20,FALSE,0.001,5,11,11,1,0,0,0,166,10
27640,30319,SNB,144,for_profit,54,TRUE,3,333000,3,333000,72712,20,FALSE,0.722,1,13,17,0,0,1,1,81,181
27641,29955,Crop,80,for_profit,64,TRUE,3,1825,3,1825,153,5,FALSE,0,3,11,10,2,0,0,0,85,188
27642,28814,Dairy,176,for_profit,53,TRUE,3,826,3,254.2661420774779,180,20,FALSE,0,3,13,10,2,0,3,2,25,261
27643,29066,Forest,176,pro_environmental,71,FALSE,3,342566,3,196414.8817182731,23026,15,FALSE,0.214,3,8,19,0,0,0,0,113,236
27644,29124,Forest,160,for_profit,72,FALSE,2,614670,3,189212.79606629943,41315,20,FALSE,0.241,1,12,12,0,0,0,0,80,219
27645,30481,Dairy,144,for_profit,51,FALSE,2,1401933,3,803817.3793427945,94232,15,FALSE,0.284,1,11,9,1,0,0,0,54,151
27646,29274,Forest,128,for_profit,63,FALSE,3,193504,3,110948.15385068196,13007,15,FALSE,0.163,1,8,12,0,0,0,0,49,210
27647,29469,Dairy,80,pro_environmental,73,TRUE,4,2870,3,2870,627,15,FALSE,0.001,2,15,11,2,2,0,0,115,154
27648,29556,Dairy,64,for_profit,57,FALSE,2,624946,3,192376.0392575684,52350,20,FALSE,0.181,4,11,17,3,0,3,1,104,91
27649,30207,Dairy,128,for_profit,50,TRUE,2,6400,3,6400,430,0,FALSE,0,1,13,13,0,0,0,1,89,229
27650,30507,Dairy,240,for_profit,68,FALSE,3,800,3,800,54,0,FALSE,0,3,12,10,0,0,1,1,118,152
27651,30227,Dairy,80,pro_environmental,49,TRUE,3,4000,3,3209.667016412105,269,10,FALSE,0.002,1,10,9,0,1,1,1,71,148
27652,29340,Dairy,144,for_profit,60,FALSE,4,1981538,3,1590019.2900918024,133190,10,FALSE,0.554,2,11,13,0,1,1,2,81,161
27653,29142,SNB,208,for_profit,62,TRUE,2,10400,3,10400,699,5,FALSE,0.025,1,8,11,0,0,0,1,36,234
27654,29804,SNB,128,for_profit,54,FALSE,2,141028,3,80860.32454757512,9479,15,FALSE,0.246,3,12,14,0,0,2,1,86,115
27655,30202,Forest,80,for_profit,69,FALSE,2,0,0,0,0,21,TRUE,0,2,14,15,0,0,1,0,63,183
27656,29453,Forest,112,for_profit,73,FALSE,3,0,0,0,0,21,TRUE,0,3,14,14,1,1,0,0,78,179
27657,30002,Forest,64,for_profit,59,FALSE,4,180458,3,55550.071993967926,12130,20,FALSE,0.128,2,12,12,0,0,0,0,96,127
27658,29101,Forest,112,for_profit,59,FALSE,2,0,0,0,0,21,TRUE,0,2,12,12,0,0,0,0,138,81
27659,30307,Dairy,64,for_profit,62,TRUE,3,640,3,640,43,0,FALSE,0,3,13,11,3,2,3,0,117,73
27660,28921,Forest,48,pro_environmental,57,FALSE,3,0,0,0,0,21,TRUE,0,1,15,16,0,0,0,0,145,236
27661,30186,Forest,112,for_profit,53,TRUE,4,509162,3,291934.9672922572,34224,15,FALSE,0.382,1,9,11,0,0,0,0,33,273
27662,29869,Dairy,160,for_profit,71,FALSE,2,1376,3,788.9483405952249,92,15,FALSE,0,2,13,13,0,0,2,2,94,217
27663,29076,Dairy,48,for_profit,30,FALSE,2,270575,3,270575,18187,5,FALSE,0.309,1,13,12,1,0,0,0,76,130
27664,28756,Forest,144,for_profit,50,FALSE,3,515180,3,515180,34628,5,FALSE,0.52,2,8,8,0,0,0,0,94,260
27665,28834,Dairy,96,for_profit,45,FALSE,2,904949,3,726146.2392087795,60827,10,FALSE,0.432,2,7,13,0,0,1,0,109,44
27666,28828,SNB,96,for_profit,41,FALSE,1,49786,3,49786,3346,5,FALSE,0.256,1,10,8,0,0,1,0,152,228
27667,30277,SNB,64,for_profit,44,FALSE,3,85040,3,68237.52076892136,5716,10,FALSE,0.547,1,8,14,0,0,0,0,109,233
27668,29627,Dairy,96,for_profit,60,FALSE,2,105797,3,105797,23101,15,FALSE,0.113,2,12,15,0,2,1,0,75,130
27669,28907,SNB,96,for_profit,50,TRUE,4,0,0,0,0,21,TRUE,0,3,13,17,0,0,3,0,64,160
27670,28996,Dairy,160,for_profit,71,TRUE,2,4055,3,2324.989477553515,475,15,FALSE,0.001,3,18,7,3,0,0,0,128,55
27671,30114,SNB,304,for_profit,47,TRUE,3,-159840,3,-159840,-10744,0,FALSE,0.086,3,15,12,0,1,0,3,14,282
27672,30190,SNB,128,for_profit,72,TRUE,1,5600,3,3210.8362698642873,376,15,FALSE,0.008,2,11,15,0,0,0,2,65,159
27673,30160,Dairy,112,pro_environmental,68,FALSE,2,1253652,3,385909.51276962995,84265,20,FALSE,0.175,1,11,11,1,1,0,0,87,148
27674,30474,Dairy,80,for_profit,52,FALSE,2,236086,3,236086,19776,5,FALSE,0.216,2,7,15,0,0,2,0,107,51
27675,29254,Forest,80,for_profit,58,TRUE,2,0,0,0,0,21,TRUE,0,2,16,11,0,0,0,0,66,185
27676,28994,Dairy,160,pro_environmental,37,TRUE,2,640,3,640,43,5,FALSE,0,1,15,15,0,0,1,1,91,198
27677,30236,Dairy,32,for_profit,68,FALSE,2,0,0,0,0,21,TRUE,0,1,15,11,0,0,0,1,89,266
27678,30200,Crop,448,for_profit,54,FALSE,3,5276030,3,3025083.658016442,354632,15,FALSE,0.315,2,13,12,1,0,0,2,46,254
27679,28769,Dairy,96,for_profit,59,FALSE,2,993738,3,993738,66795,5,FALSE,0.545,2,13,12,0,2,2,2,121,85
27680,29146,Dairy,64,for_profit,62,TRUE,3,521662,3,299102.01253748994,35064,15,FALSE,0.31,2,18,15,1,1,0,0,106,114
27681,28764,SNB,112,for_profit,67,TRUE,3,2939,3,2939,642,15,FALSE,0.013,4,9,11,0,0,0,4,119,92
27682,28874,Dairy,128,for_profit,73,TRUE,3,448,3,448,30,0,FALSE,0,2,14,13,0,0,1,0,132,132
27683,30406,Dairy,112,for_profit,65,TRUE,4,1997,3,614.733033569883,234,20,FALSE,0,3,10,16,3,0,1,2,138,123
27684,30238,Forest,128,for_profit,75,TRUE,4,0,0,0,0,21,TRUE,0,1,17,10,0,0,0,0,128,211
27685,29466,SNB,96,for_profit,61,TRUE,2,11142,3,11142,1306,10,FALSE,0.067,3,13,10,3,0,2,3,136,78
27686,30008,Dairy,48,for_profit,39,TRUE,1,1827,3,1466.015409746229,153,10,FALSE,0.002,2,10,11,0,2,2,1,118,226
27687,30345,Dairy,128,for_profit,46,FALSE,4,623100,3,623100,41882,5,FALSE,0.262,5,13,13,4,0,1,4,112,79
27688,30092,Forest,96,pro_environmental,51,TRUE,3,917930,3,917930,76892,10,FALSE,0.525,1,11,17,0,0,0,0,58,179
27689,29844,Forest,112,for_profit,56,FALSE,4,289686,3,289686,19471,5,FALSE,0.457,2,13,8,1,0,0,0,95,71
27690,29388,Crop,80,for_profit,60,FALSE,3,729642,3,585476.9652972403,49043,10,FALSE,0.444,2,10,15,1,0,0,1,90,183
27691,29424,Dairy,128,for_profit,55,TRUE,3,5926,3,5926,496,5,FALSE,0.001,2,14,14,1,0,0,1,147,232
27692,30065,Dairy,160,pro_environmental,68,FALSE,1,8000,3,8000,538,5,FALSE,0.003,1,17,11,0,1,0,1,27,269
27693,29971,Dairy,192,for_profit,65,TRUE,4,7104,3,7104,478,0,FALSE,0.193,2,10,8,0,2,2,0,103,70
27694,30518,SNB,80,for_profit,65,FALSE,2,57847,3,57847,6781,15,FALSE,0.357,1,10,9,1,0,1,1,108,250
27695,29985,Forest,176,for_profit,61,TRUE,5,0,0,0,0,21,TRUE,0,2,9,12,0,0,0,1,37,240
27696,29651,Forest,64,for_profit,52,FALSE,3,159930,3,159930,10750,5,FALSE,0.366,1,8,12,0,0,0,0,91,140
27697,30253,SNB,144,for_profit,55,TRUE,3,64,3,36.69527165559185,4,15,FALSE,0,3,11,15,3,0,2,1,50,218
27698,29259,Forest,48,for_profit,65,FALSE,3,0,0,0,0,21,TRUE,0,1,8,11,0,0,0,0,90,129
27699,29729,Dairy,256,pro_environmental,75,TRUE,3,800,3,800,54,0,FALSE,0.001,2,9,13,0,2,2,2,61,227
27700,29368,Dairy,160,for_profit,64,FALSE,2,2609319,3,803222.1253988651,175387,20,FALSE,0.243,2,16,19,1,0,0,1,122,114
27701,30131,Crop,80,for_profit,67,TRUE,3,0,0,0,0,21,TRUE,0,3,11,11,2,0,0,0,134,86
27702,29733,SNB,64,pro_environmental,33,TRUE,5,262900,3,262900,30820,15,FALSE,1.283,1,10,13,1,0,0,0,45,146
27703,29431,Dairy,160,for_profit,51,TRUE,4,7474,3,7474,876,10,FALSE,0.001,3,13,12,0,3,0,3,124,54
27704,29611,Dairy,48,pro_environmental,60,FALSE,4,523228,3,419846.91341581824,35169,10,FALSE,0.48,1,14,12,1,0,1,1,88,223
27705,29416,Dairy,80,pro_environmental,62,TRUE,3,0,0,0,0,21,TRUE,0,1,13,13,0,0,0,0,111,155
27706,29473,Dairy,112,for_profit,58,TRUE,2,0,0,0,0,21,TRUE,0,2,14,14,0,0,2,0,127,71
27707,28791,Dairy,48,for_profit,68,TRUE,2,0,0,0,0,21,TRUE,0,2,7,10,2,0,0,1,101,221
27708,28933,SNB,192,for_profit,81,TRUE,2,2370,3,729.5529742416738,199,20,FALSE,0.002,4,9,14,2,0,0,1,143,57
27709,29652,Dairy,96,for_profit,63,TRUE,3,3368,3,3368,282,5,FALSE,0.002,2,11,14,2,0,0,2,60,209
27710,29460,Dairy,128,pro_environmental,83,TRUE,2,0,0,0,0,21,TRUE,0,1,14,12,0,1,0,0,74,150
27711,28984,Dairy,80,for_profit,53,TRUE,5,940002,3,289359.1792797983,63183,20,FALSE,0.187,3,10,16,0,2,0,3,114,76
27712,28819,Dairy,64,for_profit,65,TRUE,5,3200,3,3200,215,5,FALSE,0.003,1,12,10,0,0,1,1,62,128
27713,29745,Forest,160,for_profit,63,FALSE,4,389466,3,389466,26178,5,FALSE,0.458,1,12,16,0,0,0,0,59,131
27714,30286,Dairy,208,for_profit,54,FALSE,2,8800,3,8800,591,0,FALSE,0.154,3,17,10,3,1,3,1,65,175
27715,29552,Forest,64,for_profit,47,TRUE,6,140664,3,112871.15029914808,9455,10,FALSE,0.258,1,14,12,0,0,0,0,72,240
27716,29474,Dairy,48,pro_environmental,60,FALSE,3,446421,3,446421,30007,5,FALSE,0.511,1,11,8,1,0,0,0,16,311
27717,29871,Dairy,112,pro_environmental,66,TRUE,2,1228,3,1228,268,15,FALSE,0.001,4,12,13,3,0,1,3,126,61
27718,28916,Dairy,80,for_profit,56,TRUE,2,128,3,128,9,5,FALSE,0,2,9,10,0,2,2,0,86,220
